"PRODUCT_KEY","CATEGORY_NAME","SUPPLIER_ID","UNIT_PRICE","PRICE_BAND"
8035,"Cat_20",130,1909,"Mid"
8036,"Cat_7",162,4639,"High"
8037,"Cat_29",33,350,"Low"
8038,"Cat_17",9,3649,"High"
8039,"Cat_5",13,609,"Low"
8040,"Cat_21",133,3658,"High"
8041,"Cat_22",3,1388,"Mid"
8042,"Cat_2",5,188,"Low"
8043,"Cat_8",152,1763,"Mid"
8044,"Cat_25",120,835,"Low"
8045,"Cat_9",121,2627,"Mid"
8046,"Cat_7",7,1465,"Mid"
8047,"Cat_15",75,1692,"Mid"
8048,"Cat_7",34,4306,"High"
8049,"Cat_7",109,4918,"High"
8050,"Cat_28",133,4490,"High"
8051,"Cat_11",141,1418,"Mid"
8052,"Cat_21",42,4230,"High"
8053,"Cat_21",17,4315,"High"
8054,"Cat_18",35,111,"Low"
8055,"Cat_1",117,1448,"Mid"
8056,"Cat_22",92,4703,"High"
8057,"Cat_29",186,2937,"Mid"
8058,"Cat_16",197,3440,"High"
8059,"Cat_15",12,673,"Low"
8060,"Cat_22",34,179,"Low"
8061,"Cat_28",7,136,"Low"
8062,"Cat_6",88,604,"Low"
8063,"Cat_11",33,1256,"Mid"
8064,"Cat_3",125,1968,"Mid"
8065,"Cat_20",56,1714,"Mid"
8066,"Cat_20",133,2458,"Mid"
8067,"Cat_28",40,4247,"High"
8068,"Cat_28",65,4873,"High"
8069,"Cat_6",129,983,"Low"
8070,"Cat_17",179,2973,"Mid"
8071,"Cat_25",15,3502,"High"
8072,"Cat_13",169,3001,"High"
8073,"Cat_21",135,3751,"High"
8074,"Cat_22",51,1524,"Mid"
8075,"Cat_12",176,2196,"Mid"
8076,"Cat_23",27,3538,"High"
8077,"Cat_8",187,3316,"High"
8078,"Cat_22",42,2089,"Mid"
8079,"Cat_9",111,635,"Low"
8080,"Cat_20",57,208,"Low"
8081,"Cat_21",21,4405,"High"
8082,"Cat_10",148,1649,"Mid"
8083,"Cat_10",172,2265,"Mid"
8084,"Cat_17",59,2609,"Mid"
8085,"Cat_8",126,819,"Low"
8086,"Cat_21",174,4251,"High"
8087,"Cat_30",39,1767,"Mid"
8088,"Cat_22",200,642,"Low"
8089,"Cat_17",36,3815,"High"
8090,"Cat_11",165,1156,"Mid"
8091,"Cat_22",63,2236,"Mid"
8092,"Cat_17",140,3022,"High"
8093,"Cat_14",196,3922,"High"
8094,"Cat_16",105,1741,"Mid"
8095,"Cat_21",158,3317,"High"
8096,"Cat_20",5,2551,"Mid"
8097,"Cat_10",180,217,"Low"
8098,"Cat_15",13,280,"Low"
8099,"Cat_8",168,1729,"Mid"
8100,"Cat_9",27,1004,"Mid"
8101,"Cat_16",146,3292,"High"
8102,"Cat_23",106,3499,"High"
8103,"Cat_14",97,3416,"High"
8104,"Cat_28",193,1312,"Mid"
8105,"Cat_23",175,3273,"High"
8106,"Cat_13",25,4555,"High"
8107,"Cat_15",154,4984,"High"
8108,"Cat_16",58,475,"Low"
8109,"Cat_19",38,466,"Low"
8110,"Cat_11",133,2600,"Mid"
8111,"Cat_6",20,3422,"High"
8112,"Cat_14",174,4324,"High"
8113,"Cat_13",152,1557,"Mid"
8114,"Cat_29",169,3224,"High"
8115,"Cat_13",175,1724,"Mid"
8116,"Cat_14",183,883,"Low"
8117,"Cat_21",18,1238,"Mid"
8118,"Cat_17",160,3191,"High"
8119,"Cat_27",152,1110,"Mid"
8120,"Cat_30",99,913,"Low"
8121,"Cat_17",128,2648,"Mid"
8122,"Cat_24",176,1539,"Mid"
8123,"Cat_15",91,3720,"High"
8124,"Cat_8",140,1447,"Mid"
8125,"Cat_12",187,4852,"High"
8126,"Cat_8",97,242,"Low"
8127,"Cat_28",21,3735,"High"
8128,"Cat_17",182,3736,"High"
8129,"Cat_6",116,4649,"High"
8130,"Cat_16",49,4613,"High"
8131,"Cat_14",2,2311,"Mid"
8132,"Cat_11",24,4166,"High"
8133,"Cat_25",159,168,"Low"
8134,"Cat_25",23,1537,"Mid"
8135,"Cat_13",168,503,"Low"
8136,"Cat_19",27,486,"Low"
8137,"Cat_30",16,1108,"Mid"
8138,"Cat_12",56,4882,"High"
8139,"Cat_25",150,3315,"High"
8140,"Cat_20",46,3947,"High"
8141,"Cat_29",44,393,"Low"
8142,"Cat_15",86,4338,"High"
8143,"Cat_6",176,1085,"Mid"
8144,"Cat_13",152,4387,"High"
8145,"Cat_11",17,4595,"High"
8146,"Cat_4",167,3204,"High"
8147,"Cat_29",3,4541,"High"
8148,"Cat_5",191,519,"Low"
8149,"Cat_6",138,1201,"Mid"
8150,"Cat_8",16,4022,"High"
8151,"Cat_26",64,3356,"High"
8152,"Cat_12",191,4872,"High"
8153,"Cat_9",16,3251,"High"
8154,"Cat_20",1,4256,"High"
8155,"Cat_30",28,3587,"High"
8156,"Cat_12",103,847,"Low"
8157,"Cat_3",170,4308,"High"
8158,"Cat_1",1,2502,"Mid"
8159,"Cat_23",180,4750,"High"
8160,"Cat_8",92,2114,"Mid"
8161,"Cat_8",73,1448,"Mid"
8162,"Cat_30",74,2759,"Mid"
8163,"Cat_9",68,2025,"Mid"
8164,"Cat_30",48,105,"Low"
8165,"Cat_24",142,2008,"Mid"
8166,"Cat_23",129,3176,"High"
8167,"Cat_18",196,3569,"High"
8168,"Cat_25",4,2334,"Mid"
8169,"Cat_10",60,3607,"High"
8170,"Cat_19",7,4584,"High"
8171,"Cat_22",86,4582,"High"
8172,"Cat_15",197,3252,"High"
8173,"Cat_5",152,4869,"High"
8174,"Cat_17",15,3466,"High"
8175,"Cat_13",92,3457,"High"
8176,"Cat_27",139,375,"Low"
8177,"Cat_21",13,2604,"Mid"
8178,"Cat_28",9,493,"Low"
8179,"Cat_15",190,1537,"Mid"
8180,"Cat_15",95,2929,"Mid"
8181,"Cat_29",6,2889,"Mid"
8182,"Cat_27",173,2078,"Mid"
8183,"Cat_28",73,1321,"Mid"
8184,"Cat_9",89,3073,"High"
8185,"Cat_11",117,3150,"High"
8186,"Cat_4",13,4442,"High"
8187,"Cat_28",149,4721,"High"
8188,"Cat_18",6,1703,"Mid"
8189,"Cat_27",119,1672,"Mid"
8190,"Cat_25",26,4805,"High"
8191,"Cat_14",9,551,"Low"
8192,"Cat_26",115,2802,"Mid"
8193,"Cat_2",116,2080,"Mid"
8194,"Cat_7",29,976,"Low"
8195,"Cat_5",168,2689,"Mid"
8196,"Cat_28",135,2329,"Mid"
8197,"Cat_12",110,2588,"Mid"
8198,"Cat_7",140,4225,"High"
8199,"Cat_6",86,2431,"Mid"
8200,"Cat_29",91,202,"Low"
8201,"Cat_23",13,3338,"High"
8202,"Cat_27",83,2505,"Mid"
8203,"Cat_3",169,1362,"Mid"
8204,"Cat_27",121,3420,"High"
8205,"Cat_4",74,3047,"High"
8206,"Cat_5",92,4817,"High"
8207,"Cat_3",8,2159,"Mid"
8208,"Cat_17",164,4320,"High"
8209,"Cat_20",66,4818,"High"
8210,"Cat_24",149,3257,"High"
8211,"Cat_15",187,2131,"Mid"
8212,"Cat_4",126,4997,"High"
8213,"Cat_29",169,1265,"Mid"
8214,"Cat_13",104,2519,"Mid"
8215,"Cat_13",5,3264,"High"
8216,"Cat_22",55,3633,"High"
8217,"Cat_2",150,4124,"High"
8218,"Cat_11",8,3681,"High"
8219,"Cat_12",40,3936,"High"
8220,"Cat_28",102,164,"Low"
8221,"Cat_15",145,4235,"High"
8222,"Cat_2",85,4960,"High"
8223,"Cat_28",105,1373,"Mid"
8224,"Cat_22",141,1373,"Mid"
8225,"Cat_11",124,836,"Low"
8226,"Cat_18",120,2978,"Mid"
8227,"Cat_16",11,2800,"Mid"
8228,"Cat_11",1,282,"Low"
8229,"Cat_10",1,4974,"High"
8230,"Cat_16",85,4152,"High"
8231,"Cat_22",53,4621,"High"
8232,"Cat_18",199,1919,"Mid"
8233,"Cat_15",151,2411,"Mid"
8234,"Cat_16",94,1965,"Mid"
8235,"Cat_17",109,2379,"Mid"
8236,"Cat_15",168,2006,"Mid"
8237,"Cat_23",14,731,"Low"
8238,"Cat_22",48,2254,"Mid"
8239,"Cat_4",88,3692,"High"
8240,"Cat_3",139,3502,"High"
8241,"Cat_14",96,2777,"Mid"
8242,"Cat_28",21,1431,"Mid"
8243,"Cat_11",168,353,"Low"
8244,"Cat_10",200,4280,"High"
8245,"Cat_4",188,2917,"Mid"
8246,"Cat_10",114,2612,"Mid"
8247,"Cat_29",72,2515,"Mid"
8248,"Cat_27",167,190,"Low"
8249,"Cat_29",108,3827,"High"
8250,"Cat_23",168,3685,"High"
8251,"Cat_24",107,889,"Low"
8252,"Cat_7",122,2942,"Mid"
8253,"Cat_18",44,1848,"Mid"
8254,"Cat_20",56,1504,"Mid"
8255,"Cat_29",40,1441,"Mid"
8256,"Cat_4",71,2498,"Mid"
8257,"Cat_4",197,4095,"High"
8258,"Cat_15",49,1893,"Mid"
8259,"Cat_9",159,4964,"High"
8260,"Cat_24",198,3167,"High"
8261,"Cat_14",127,2381,"Mid"
8262,"Cat_11",78,703,"Low"
8263,"Cat_6",173,2925,"Mid"
8264,"Cat_3",82,1322,"Mid"
8265,"Cat_17",44,4868,"High"
8266,"Cat_3",3,1146,"Mid"
8267,"Cat_30",123,3554,"High"
8268,"Cat_8",149,1712,"Mid"
8269,"Cat_15",171,4157,"High"
8270,"Cat_7",25,835,"Low"
8271,"Cat_5",48,1000,"Mid"
8272,"Cat_19",125,4977,"High"
8273,"Cat_29",134,2602,"Mid"
8274,"Cat_14",60,4461,"High"
8275,"Cat_24",193,1650,"Mid"
8276,"Cat_25",21,4632,"High"
8277,"Cat_5",198,3068,"High"
8278,"Cat_4",129,2683,"Mid"
8279,"Cat_11",136,1706,"Mid"
8280,"Cat_7",164,4197,"High"
8281,"Cat_27",83,1178,"Mid"
8282,"Cat_23",28,882,"Low"
8283,"Cat_28",145,998,"Low"
8284,"Cat_26",144,421,"Low"
8285,"Cat_21",142,2214,"Mid"
8286,"Cat_28",67,2162,"Mid"
8287,"Cat_26",171,335,"Low"
8288,"Cat_4",139,2414,"Mid"
8289,"Cat_9",104,2110,"Mid"
8290,"Cat_8",105,4888,"High"
8291,"Cat_23",154,1810,"Mid"
8292,"Cat_14",47,1634,"Mid"
8293,"Cat_25",156,1331,"Mid"
8294,"Cat_28",53,2678,"Mid"
8295,"Cat_9",12,645,"Low"
8296,"Cat_23",48,1234,"Mid"
8297,"Cat_26",71,3887,"High"
8298,"Cat_30",157,3323,"High"
8299,"Cat_8",10,1254,"Mid"
8300,"Cat_4",177,1635,"Mid"
8301,"Cat_9",102,2980,"Mid"
8302,"Cat_22",180,967,"Low"
8303,"Cat_16",187,241,"Low"
8304,"Cat_27",158,2156,"Mid"
8305,"Cat_11",28,3012,"High"
8306,"Cat_16",183,1377,"Mid"
8307,"Cat_19",47,1827,"Mid"
8308,"Cat_16",98,466,"Low"
8309,"Cat_14",152,3398,"High"
8310,"Cat_21",184,1566,"Mid"
8311,"Cat_11",72,3410,"High"
8312,"Cat_6",121,2414,"Mid"
8313,"Cat_8",20,4245,"High"
8314,"Cat_9",94,1918,"Mid"
8315,"Cat_3",11,1440,"Mid"
8316,"Cat_20",39,1982,"Mid"
8317,"Cat_20",17,269,"Low"
8318,"Cat_28",92,169,"Low"
8319,"Cat_6",32,1544,"Mid"
8320,"Cat_8",83,3315,"High"
8321,"Cat_5",155,980,"Low"
8322,"Cat_21",199,2085,"Mid"
8323,"Cat_5",150,1355,"Mid"
8324,"Cat_19",75,2463,"Mid"
8325,"Cat_13",45,1223,"Mid"
8326,"Cat_6",38,869,"Low"
8327,"Cat_23",152,2674,"Mid"
8328,"Cat_2",154,3257,"High"
8329,"Cat_18",150,2657,"Mid"
8330,"Cat_1",9,3772,"High"
8331,"Cat_29",192,762,"Low"
8332,"Cat_11",28,2663,"Mid"
8333,"Cat_7",47,903,"Low"
8334,"Cat_19",82,169,"Low"
8335,"Cat_11",199,610,"Low"
8336,"Cat_7",187,976,"Low"
8337,"Cat_11",181,458,"Low"
8338,"Cat_21",92,2748,"Mid"
8339,"Cat_18",31,4677,"High"
8340,"Cat_7",73,2231,"Mid"
8341,"Cat_16",150,4835,"High"
8342,"Cat_11",102,4706,"High"
8343,"Cat_29",162,4801,"High"
8344,"Cat_14",70,1766,"Mid"
8345,"Cat_11",43,2653,"Mid"
8346,"Cat_29",156,443,"Low"
8347,"Cat_30",41,3134,"High"
8348,"Cat_29",22,968,"Low"
8349,"Cat_15",58,2288,"Mid"
8350,"Cat_2",190,4066,"High"
8351,"Cat_18",141,4594,"High"
8352,"Cat_19",39,2030,"Mid"
8353,"Cat_26",197,3893,"High"
8354,"Cat_27",64,476,"Low"
8355,"Cat_18",158,3798,"High"
8356,"Cat_3",120,3875,"High"
8357,"Cat_11",139,2383,"Mid"
8358,"Cat_2",188,4211,"High"
8359,"Cat_25",150,3523,"High"
8360,"Cat_9",25,2410,"Mid"
8361,"Cat_29",125,1048,"Mid"
8362,"Cat_19",156,557,"Low"
8363,"Cat_19",98,638,"Low"
8364,"Cat_6",40,410,"Low"
8365,"Cat_19",75,676,"Low"
8366,"Cat_6",130,2883,"Mid"
8367,"Cat_23",154,1409,"Mid"
8368,"Cat_2",81,388,"Low"
8369,"Cat_11",98,1815,"Mid"
8370,"Cat_3",10,1061,"Mid"
8371,"Cat_12",196,3069,"High"
8372,"Cat_1",21,1880,"Mid"
8373,"Cat_29",107,811,"Low"
8374,"Cat_5",64,1838,"Mid"
8375,"Cat_24",10,3561,"High"
8376,"Cat_10",176,2629,"Mid"
8377,"Cat_19",154,3731,"High"
8378,"Cat_16",31,4412,"High"
8379,"Cat_21",128,3550,"High"
8380,"Cat_14",131,2156,"Mid"
8381,"Cat_16",141,3097,"High"
8382,"Cat_27",13,4287,"High"
8383,"Cat_22",17,2298,"Mid"
8384,"Cat_13",76,3555,"High"
8385,"Cat_19",158,4091,"High"
8386,"Cat_10",53,3503,"High"
8387,"Cat_27",25,3879,"High"
8388,"Cat_15",70,4767,"High"
8389,"Cat_18",69,2449,"Mid"
8390,"Cat_26",176,1649,"Mid"
8391,"Cat_10",127,566,"Low"
8392,"Cat_22",67,4957,"High"
8393,"Cat_16",128,1117,"Mid"
8394,"Cat_7",165,3350,"High"
8395,"Cat_17",191,339,"Low"
8396,"Cat_9",147,2449,"Mid"
8397,"Cat_4",11,593,"Low"
8398,"Cat_19",10,198,"Low"
8399,"Cat_17",188,997,"Low"
8400,"Cat_23",172,4592,"High"
8401,"Cat_18",152,566,"Low"
8402,"Cat_9",118,2947,"Mid"
8403,"Cat_18",82,4432,"High"
8404,"Cat_15",186,2669,"Mid"
8405,"Cat_14",21,4211,"High"
8406,"Cat_17",59,1022,"Mid"
8407,"Cat_10",9,588,"Low"
8408,"Cat_6",59,3659,"High"
8409,"Cat_18",154,2112,"Mid"
8410,"Cat_9",199,1192,"Mid"
8411,"Cat_9",176,4102,"High"
8412,"Cat_9",165,2596,"Mid"
8413,"Cat_27",140,1008,"Mid"
8414,"Cat_19",108,4093,"High"
8415,"Cat_23",53,1910,"Mid"
8416,"Cat_7",73,599,"Low"
8417,"Cat_30",143,1603,"Mid"
8418,"Cat_28",109,1587,"Mid"
8419,"Cat_22",145,1405,"Mid"
8420,"Cat_10",143,1571,"Mid"
8421,"Cat_23",81,4354,"High"
8422,"Cat_6",130,3134,"High"
8423,"Cat_23",137,4868,"High"
8424,"Cat_3",106,3153,"High"
8425,"Cat_15",152,4652,"High"
8426,"Cat_23",32,294,"Low"
8427,"Cat_4",189,3396,"High"
8428,"Cat_1",186,2854,"Mid"
8429,"Cat_27",80,3212,"High"
8430,"Cat_10",90,4087,"High"
8431,"Cat_25",176,944,"Low"
8432,"Cat_18",199,4695,"High"
8433,"Cat_1",60,2906,"Mid"
8434,"Cat_17",122,4978,"High"
8435,"Cat_18",160,1580,"Mid"
8436,"Cat_3",130,4072,"High"
8437,"Cat_26",150,3497,"High"
8438,"Cat_1",31,3314,"High"
8439,"Cat_22",80,4409,"High"
8440,"Cat_6",176,4724,"High"
8441,"Cat_22",103,3200,"High"
8442,"Cat_10",55,3536,"High"
8443,"Cat_30",131,3772,"High"
8444,"Cat_14",66,1453,"Mid"
8445,"Cat_15",166,3315,"High"
8446,"Cat_13",141,641,"Low"
8447,"Cat_19",19,4033,"High"
8448,"Cat_10",115,231,"Low"
8449,"Cat_3",151,3535,"High"
8450,"Cat_18",185,2673,"Mid"
8451,"Cat_5",155,970,"Low"
8452,"Cat_7",101,3768,"High"
8453,"Cat_23",185,1400,"Mid"
8454,"Cat_29",6,1587,"Mid"
8455,"Cat_10",41,1656,"Mid"
8456,"Cat_20",107,550,"Low"
8457,"Cat_22",108,219,"Low"
8458,"Cat_3",133,2213,"Mid"
8459,"Cat_18",192,2190,"Mid"
8460,"Cat_5",57,1163,"Mid"
8461,"Cat_21",191,2408,"Mid"
8462,"Cat_14",42,4649,"High"
8463,"Cat_7",68,3068,"High"
8464,"Cat_5",102,1792,"Mid"
8465,"Cat_10",111,3435,"High"
8466,"Cat_30",139,4498,"High"
8467,"Cat_6",33,3409,"High"
8468,"Cat_5",164,184,"Low"
8469,"Cat_6",20,2842,"Mid"
8470,"Cat_4",81,924,"Low"
8471,"Cat_24",124,4170,"High"
8472,"Cat_11",197,4435,"High"
8473,"Cat_4",47,3849,"High"
8474,"Cat_8",106,797,"Low"
8475,"Cat_21",48,3793,"High"
8476,"Cat_12",36,3968,"High"
8477,"Cat_13",174,4898,"High"
8478,"Cat_26",86,3033,"High"
8479,"Cat_20",17,1780,"Mid"
8480,"Cat_16",162,746,"Low"
8481,"Cat_4",63,792,"Low"
8482,"Cat_3",131,2867,"Mid"
8483,"Cat_13",39,3794,"High"
8484,"Cat_19",102,4009,"High"
8485,"Cat_8",182,808,"Low"
8486,"Cat_20",157,4397,"High"
8487,"Cat_19",86,1146,"Mid"
8488,"Cat_27",18,3054,"High"
8489,"Cat_24",108,4505,"High"
8490,"Cat_18",103,3331,"High"
8491,"Cat_2",45,3283,"High"
8492,"Cat_15",128,3297,"High"
8493,"Cat_26",143,3579,"High"
8494,"Cat_26",170,1983,"Mid"
8495,"Cat_30",169,1520,"Mid"
8496,"Cat_23",11,2650,"Mid"
8497,"Cat_3",113,3679,"High"
8498,"Cat_12",72,2878,"Mid"
8499,"Cat_9",99,4152,"High"
8500,"Cat_5",192,681,"Low"
8501,"Cat_11",71,4614,"High"
8502,"Cat_28",104,2184,"Mid"
8503,"Cat_5",5,4612,"High"
8504,"Cat_14",109,2387,"Mid"
8505,"Cat_26",67,4979,"High"
8506,"Cat_29",125,1427,"Mid"
8507,"Cat_13",123,2248,"Mid"
8508,"Cat_7",143,377,"Low"
8509,"Cat_13",122,3894,"High"
8510,"Cat_11",85,2840,"Mid"
8511,"Cat_21",2,2113,"Mid"
8512,"Cat_21",114,4333,"High"
8513,"Cat_21",188,590,"Low"
8514,"Cat_19",65,813,"Low"
8515,"Cat_26",107,203,"Low"
8516,"Cat_5",92,4198,"High"
8517,"Cat_13",161,4535,"High"
8518,"Cat_21",185,4458,"High"
8519,"Cat_11",60,1477,"Mid"
8520,"Cat_8",91,3987,"High"
8521,"Cat_23",86,4003,"High"
8522,"Cat_23",172,2227,"Mid"
8523,"Cat_23",87,3773,"High"
8524,"Cat_24",72,604,"Low"
8525,"Cat_6",46,3264,"High"
8526,"Cat_14",164,3260,"High"
8527,"Cat_8",77,367,"Low"
8528,"Cat_1",13,1528,"Mid"
8529,"Cat_5",91,285,"Low"
8530,"Cat_18",91,3457,"High"
8531,"Cat_6",83,1580,"Mid"
8532,"Cat_12",15,4124,"High"
8533,"Cat_12",138,2781,"Mid"
8534,"Cat_15",102,2467,"Mid"
8535,"Cat_6",1,3961,"High"
8536,"Cat_15",187,1424,"Mid"
8537,"Cat_18",110,2102,"Mid"
8538,"Cat_24",64,941,"Low"
8539,"Cat_23",9,1343,"Mid"
8540,"Cat_3",21,3774,"High"
8541,"Cat_21",84,3537,"High"
8542,"Cat_24",62,1221,"Mid"
8543,"Cat_18",73,183,"Low"
8544,"Cat_29",185,2039,"Mid"
8545,"Cat_6",41,2485,"Mid"
8546,"Cat_17",90,4153,"High"
8547,"Cat_18",9,2291,"Mid"
8548,"Cat_27",105,3047,"High"
8549,"Cat_2",67,464,"Low"
8550,"Cat_21",163,1429,"Mid"
8551,"Cat_14",178,927,"Low"
8552,"Cat_27",41,3735,"High"
8553,"Cat_20",63,1540,"Mid"
8554,"Cat_14",133,3616,"High"
8555,"Cat_13",34,258,"Low"
8556,"Cat_18",103,4594,"High"
8557,"Cat_18",7,3641,"High"
8558,"Cat_20",198,3724,"High"
8559,"Cat_13",145,1024,"Mid"
8560,"Cat_25",122,3763,"High"
8561,"Cat_18",18,1821,"Mid"
8562,"Cat_21",12,294,"Low"
8563,"Cat_1",195,2664,"Mid"
8564,"Cat_16",170,4808,"High"
8565,"Cat_29",174,1828,"Mid"
8566,"Cat_8",127,1218,"Mid"
8567,"Cat_30",49,4372,"High"
8568,"Cat_6",80,1623,"Mid"
8569,"Cat_4",84,4796,"High"
8570,"Cat_9",83,4377,"High"
8571,"Cat_13",103,2259,"Mid"
8572,"Cat_20",169,1816,"Mid"
8573,"Cat_17",193,4160,"High"
8574,"Cat_26",25,3368,"High"
8575,"Cat_13",190,2309,"Mid"
8576,"Cat_20",29,163,"Low"
8577,"Cat_27",68,1641,"Mid"
8578,"Cat_16",118,4321,"High"
8579,"Cat_21",142,1583,"Mid"
8580,"Cat_28",112,2912,"Mid"
8581,"Cat_4",195,522,"Low"
8582,"Cat_25",88,770,"Low"
8583,"Cat_15",68,1390,"Mid"
8584,"Cat_24",112,1724,"Mid"
8585,"Cat_27",144,3313,"High"
8586,"Cat_26",120,3819,"High"
8587,"Cat_25",46,3176,"High"
8588,"Cat_27",120,1890,"Mid"
8589,"Cat_19",68,3931,"High"
8590,"Cat_24",123,4415,"High"
8591,"Cat_2",124,4873,"High"
8592,"Cat_12",72,3466,"High"
8593,"Cat_27",174,3625,"High"
8594,"Cat_9",55,4227,"High"
8595,"Cat_28",38,3218,"High"
8596,"Cat_10",82,3421,"High"
8597,"Cat_17",91,2306,"Mid"
8598,"Cat_28",65,1566,"Mid"
8599,"Cat_1",113,146,"Low"
8600,"Cat_27",67,2121,"Mid"
8601,"Cat_11",148,1153,"Mid"
8602,"Cat_13",183,2820,"Mid"
8603,"Cat_5",187,3667,"High"
8604,"Cat_14",162,4777,"High"
8605,"Cat_17",168,4420,"High"
8606,"Cat_16",133,656,"Low"
8607,"Cat_15",37,4459,"High"
8608,"Cat_14",128,2016,"Mid"
8609,"Cat_27",119,3053,"High"
8610,"Cat_8",60,3665,"High"
8611,"Cat_11",143,2630,"Mid"
8612,"Cat_22",1,548,"Low"
8613,"Cat_21",106,1532,"Mid"
8614,"Cat_21",89,301,"Low"
8615,"Cat_30",188,1250,"Mid"
8616,"Cat_18",27,2728,"Mid"
8617,"Cat_27",164,3905,"High"
8618,"Cat_3",148,792,"Low"
8619,"Cat_17",25,4508,"High"
8620,"Cat_15",41,1982,"Mid"
8621,"Cat_8",7,4749,"High"
8622,"Cat_12",136,2063,"Mid"
8623,"Cat_12",66,1495,"Mid"
8624,"Cat_21",91,3984,"High"
8625,"Cat_9",104,327,"Low"
8626,"Cat_20",108,207,"Low"
8627,"Cat_16",68,4494,"High"
8628,"Cat_27",83,1323,"Mid"
8629,"Cat_16",160,3117,"High"
8630,"Cat_11",108,3204,"High"
8631,"Cat_3",37,3197,"High"
8632,"Cat_23",165,4682,"High"
8633,"Cat_24",116,4715,"High"
8634,"Cat_28",200,1624,"Mid"
8635,"Cat_21",7,3468,"High"
8636,"Cat_30",120,3865,"High"
8637,"Cat_4",91,1275,"Mid"
8638,"Cat_11",63,2535,"Mid"
8639,"Cat_10",41,1258,"Mid"
8640,"Cat_30",130,1419,"Mid"
8641,"Cat_12",176,1134,"Mid"
8642,"Cat_20",194,4685,"High"
8643,"Cat_19",50,1046,"Mid"
8644,"Cat_11",85,127,"Low"
8645,"Cat_25",58,2373,"Mid"
8646,"Cat_26",165,3976,"High"
8647,"Cat_18",27,1696,"Mid"
8648,"Cat_17",145,4807,"High"
8649,"Cat_28",96,3901,"High"
8650,"Cat_11",37,1360,"Mid"
8651,"Cat_20",110,1589,"Mid"
8652,"Cat_18",121,1108,"Mid"
8653,"Cat_23",38,3736,"High"
8654,"Cat_21",125,3321,"High"
8655,"Cat_19",44,3926,"High"
8656,"Cat_18",156,2811,"Mid"
8657,"Cat_17",158,2772,"Mid"
8658,"Cat_5",63,2040,"Mid"
8659,"Cat_23",96,2564,"Mid"
8660,"Cat_22",90,4585,"High"
8661,"Cat_21",191,1884,"Mid"
8662,"Cat_11",96,1606,"Mid"
8663,"Cat_6",55,275,"Low"
8664,"Cat_23",123,4185,"High"
8665,"Cat_27",161,731,"Low"
8666,"Cat_21",129,4305,"High"
8667,"Cat_8",93,2839,"Mid"
8668,"Cat_22",173,1480,"Mid"
8669,"Cat_8",40,4420,"High"
8670,"Cat_27",154,2651,"Mid"
8671,"Cat_2",29,3980,"High"
8672,"Cat_15",65,2834,"Mid"
8673,"Cat_8",108,3717,"High"
8674,"Cat_24",126,1274,"Mid"
8675,"Cat_11",150,107,"Low"
8676,"Cat_17",21,304,"Low"
8677,"Cat_12",166,4349,"High"
8678,"Cat_28",190,3944,"High"
8679,"Cat_22",105,1828,"Mid"
8680,"Cat_5",83,4920,"High"
8681,"Cat_7",27,262,"Low"
8682,"Cat_29",19,2183,"Mid"
8683,"Cat_13",159,4132,"High"
8684,"Cat_16",198,2127,"Mid"
8685,"Cat_25",198,704,"Low"
8686,"Cat_18",66,2098,"Mid"
8687,"Cat_7",84,1012,"Mid"
8688,"Cat_29",124,2106,"Mid"
8689,"Cat_6",38,2852,"Mid"
8690,"Cat_16",14,3516,"High"
8691,"Cat_4",149,3627,"High"
8692,"Cat_27",21,2926,"Mid"
8693,"Cat_4",152,1551,"Mid"
8694,"Cat_17",180,1834,"Mid"
8695,"Cat_14",51,1610,"Mid"
8696,"Cat_5",134,3179,"High"
8697,"Cat_5",72,262,"Low"
8698,"Cat_27",89,1782,"Mid"
8699,"Cat_1",138,904,"Low"
8700,"Cat_18",101,4709,"High"
8701,"Cat_27",121,2576,"Mid"
8702,"Cat_5",110,3165,"High"
8703,"Cat_19",98,408,"Low"
8704,"Cat_28",94,261,"Low"
8705,"Cat_28",69,4942,"High"
8706,"Cat_26",186,2129,"Mid"
8707,"Cat_10",86,2868,"Mid"
8708,"Cat_21",64,1037,"Mid"
8709,"Cat_23",22,1936,"Mid"
8710,"Cat_20",174,256,"Low"
8711,"Cat_6",79,1111,"Mid"
8712,"Cat_8",67,1708,"Mid"
8713,"Cat_19",37,964,"Low"
8714,"Cat_13",10,4602,"High"
8715,"Cat_13",139,3417,"High"
8716,"Cat_28",61,1157,"Mid"
8717,"Cat_4",38,1177,"Mid"
8718,"Cat_3",26,3063,"High"
8719,"Cat_24",13,2301,"Mid"
8720,"Cat_17",6,1862,"Mid"
8721,"Cat_17",20,2191,"Mid"
8722,"Cat_10",110,3368,"High"
8723,"Cat_16",181,785,"Low"
8724,"Cat_23",37,629,"Low"
8725,"Cat_9",150,1337,"Mid"
8726,"Cat_22",198,2890,"Mid"
8727,"Cat_19",154,1873,"Mid"
8728,"Cat_26",108,2617,"Mid"
8729,"Cat_7",173,2632,"Mid"
8730,"Cat_16",102,4101,"High"
8731,"Cat_16",9,4660,"High"
8732,"Cat_6",80,1766,"Mid"
8733,"Cat_3",163,3030,"High"
8734,"Cat_7",193,1373,"Mid"
8735,"Cat_5",127,3734,"High"
8736,"Cat_13",141,3258,"High"
8737,"Cat_15",186,1533,"Mid"
