"RETURN_ID","ORDER_ITEM_ID","PRODUCT_KEY","STORE_KEY","CUSTOMER_KEY","DATE_KEY","REFUND_AMOUNT","QTY_RETURNED","UNIT_PRICE","TOTAL_LOST","HAS_PROMOTION"
26790,558883,662,43,31469,20231226,4781,2,4936,9872,1
26791,43766,8685,17,47077,20230912,1070,2,437,874,1
26792,215871,6380,41,14609,20220621,1003,2,4776,9552,1
26793,469645,8525,1,12136,20201027,4276,4,414,1656,1
26794,58751,8647,2,49837,20220907,1754,4,385,1540,1
26795,555790,102,85,13987,20230913,716,1,2585,2585,1
26796,206099,9993,68,2217,20231023,4744,3,3232,9696,1
26797,546605,9942,91,9118,20200620,2383,2,1942,3884,1
26798,75291,5226,32,38492,20210907,3453,2,869,1738,1
26799,332744,4229,9,2741,20220114,2859,1,403,403,1
26800,49484,7516,24,9333,20231211,3220,1,4321,4321,1
26801,405122,8074,19,45131,20200212,1415,1,3341,3341,1
26802,427163,5286,77,36164,20230929,631,3,2501,7503,1
26803,116598,8307,19,48063,20220707,2616,4,395,1580,1
26804,64351,6770,70,2335,20200530,1503,3,1005,3015,1
26805,415601,6646,92,47483,20210101,3749,2,1549,3098,1
26806,292965,9936,59,37832,20210318,1959,1,2670,2670,1
26807,493128,8999,69,19600,20210723,2465,4,1145,4580,1
26808,344281,9027,89,12900,20221129,2265,1,4663,4663,1
26809,146660,4584,66,40081,20220105,1662,4,330,1320,1
26810,38933,615,21,45984,20200404,2919,2,1958,3916,1
26811,223477,7171,3,48848,20210423,3619,2,2978,5956,1
26812,296383,857,19,10739,20210224,4380,2,4460,8920,1
26813,10194,4287,87,42180,20231218,2234,1,878,878,1
26814,578149,8205,84,9628,20220312,1872,2,3421,6842,1
26815,460991,5055,93,12710,20230815,2226,1,1272,1272,1
26816,136467,6596,20,22866,20200411,3190,3,1452,4356,1
26817,551981,8510,80,46932,20230717,1743,4,3061,12244,1
26818,574799,880,53,28911,20200714,4310,2,1777,3554,1
26819,537851,5202,46,41885,20210626,1500,1,885,885,1
26820,297431,5604,47,19847,20220508,539,3,1834,5502,1
26821,520627,1092,78,37989,20210524,783,1,404,404,1
26822,479810,1222,80,25440,20200425,4016,1,1890,1890,1
26823,55490,1486,89,34774,20221101,1113,1,2340,2340,1
26824,36561,4642,34,13504,20200221,466,3,528,1584,1
26825,161974,6772,96,13202,20220126,2426,1,4732,4732,1
26826,26610,215,98,26320,20200616,3622,3,1209,3627,1
26827,35489,459,90,28241,20220527,2574,4,3797,15188,1
26828,520809,5251,17,42979,20200107,1541,4,3952,15808,1
26829,475811,821,83,23750,20221025,1153,3,1467,4401,1
26830,481462,3480,35,47010,20211220,2569,2,4463,8926,1
26831,343174,6062,16,28565,20230330,3663,3,429,1287,1
26832,112004,9444,11,40925,20230710,2885,4,440,1760,1
26833,113295,829,21,27885,20220506,4079,3,516,1548,1
26834,564942,959,65,25028,20230919,717,4,3014,12056,1
26835,581582,6175,16,30817,20221213,1453,2,1762,3524,1
26836,579038,3669,2,29675,20220520,1279,3,4407,13221,1
26837,526190,3095,84,33478,20220824,1512,1,3226,3226,1
26838,3610,5588,60,10119,20200815,4495,1,2263,2263,1
26839,48437,1087,81,20161,20210726,4702,4,4908,19632,1
26840,238445,6797,56,48577,20221013,1097,3,3093,9279,1
26841,409385,8408,36,6048,20200507,3833,1,2645,2645,1
26842,589355,3626,74,43669,20231014,1249,2,2524,5048,1
26843,201589,7638,66,25822,20211105,3975,4,3758,15032,1
26844,61459,5432,54,6536,20210424,2589,3,3931,11793,1
26845,531124,4054,5,35378,20230709,1619,1,4723,4723,1
26846,489788,6372,18,14543,20210610,2028,3,4997,14991,1
26847,206338,6893,58,27595,20201204,2613,1,3945,3945,1
26848,87613,8853,96,31556,20201102,1808,2,1091,2182,1
26849,110275,5687,12,25844,20201105,3128,2,2582,5164,1
26850,278697,7986,32,45321,20210523,3731,1,941,941,1
26851,1528,3316,54,35517,20210430,2472,2,1135,2270,1
26852,58753,7852,83,3805,20221115,3351,3,3266,9798,1
26853,271117,6714,30,12296,20200604,1441,3,4338,13014,1
26854,226179,3219,61,23436,20210928,1578,2,2165,4330,1
26855,319240,7574,63,5341,20230511,2267,1,3408,3408,1
26856,535478,6772,48,39986,20230426,3161,2,3788,7576,1
26857,156293,7716,56,1044,20230919,3835,3,3943,11829,1
26858,70343,9797,89,40601,20210903,3707,4,2815,11260,1
26859,411116,2980,77,32747,20231010,2935,4,291,1164,1
26860,412281,8070,10,8477,20230824,336,4,1676,6704,1
26861,573725,2184,93,22051,20221009,2297,3,3766,11298,1
26862,263478,7496,86,36341,20210608,4217,4,2378,9512,1
26863,540062,1033,91,24998,20220913,4694,4,2126,8504,1
26864,82590,4439,18,19643,20220109,4181,4,4543,18172,1
26865,53354,4211,6,11800,20210724,2661,3,134,402,1
26866,11338,2933,50,28254,20221228,2532,2,3984,7968,1
26867,190356,3893,37,43864,20230801,3724,1,4285,4285,1
26868,296835,2182,5,32419,20220526,712,2,3837,7674,1
26869,588817,4304,10,49667,20210731,399,3,150,450,1
26870,254130,6453,60,42232,20220504,4405,3,3001,9003,1
26871,216671,7160,43,13768,20220224,2970,1,1674,1674,1
26872,303130,8133,47,47946,20210508,1210,3,4251,12753,1
26873,459568,1782,24,44628,20220608,3377,1,514,514,1
26874,364219,6469,68,35412,20210921,1284,1,1389,1389,1
26875,301102,1536,77,4287,20200630,1944,1,3758,3758,1
26876,581437,5552,8,34829,20210411,526,1,2440,2440,1
26877,103365,5773,27,2690,20220410,189,1,2827,2827,1
26878,68446,5305,20,8737,20230119,2077,2,1034,2068,1
26879,358841,1293,7,2413,20230902,87,4,4996,19984,1
26880,491160,6098,8,38275,20221118,4530,3,726,2178,1
26881,593481,8063,80,3150,20220630,501,4,4461,17844,1
26882,293648,9787,51,44134,20200107,2014,1,4211,4211,1
26883,36228,2098,21,686,20210417,637,4,2675,10700,1
26884,575207,616,92,7781,20220815,2180,4,4258,17032,1
26885,340265,863,41,2349,20210510,3249,4,2571,10284,1
26886,569491,4772,75,25848,20230131,4240,1,2221,2221,1
26887,135616,8992,87,36974,20220620,1394,1,1656,1656,1
26888,510575,8373,13,10578,20200328,797,4,1101,4404,1
26889,229838,8196,49,23711,20201106,4392,1,4006,4006,1
26890,269855,7570,28,12957,20231019,3163,4,965,3860,1
26891,316038,9485,75,10665,20200624,3809,2,4498,8996,1
26892,100560,3723,94,46113,20201114,1568,4,2454,9816,1
26893,312116,5410,62,2239,20210302,2878,2,1831,3662,1
26894,247340,3624,51,5233,20221124,3129,4,4569,18276,1
26895,468688,9915,6,39649,20201205,307,4,1560,6240,1
26896,561790,1231,23,3713,20230912,2725,2,1225,2450,1
26897,202835,4394,44,17434,20221015,3602,1,3588,3588,1
26898,318280,167,8,8382,20221201,3288,1,3995,3995,1
26899,399918,3229,81,39698,20221217,4434,3,3002,9006,1
26900,414750,1620,39,33534,20201211,2833,3,621,1863,1
26901,85481,156,65,11602,20220831,1251,4,2284,9136,1
26902,256592,9571,90,41595,20231215,1549,3,710,2130,1
26903,524516,3077,98,3531,20220909,3998,4,1940,7760,1
26904,557182,6651,48,32618,20201123,422,2,3742,7484,1
26905,598533,5466,93,7899,20231228,729,1,2472,2472,1
26906,327946,3082,51,43000,20211120,4791,2,2182,4364,1
26907,79542,8478,51,41054,20221130,4837,4,2037,8148,1
26908,439375,8340,20,7639,20230828,4415,2,2250,4500,1
26909,590099,548,40,48975,20221129,3882,1,3433,3433,1
26910,448311,8370,41,33092,20231209,1107,1,1145,1145,1
26911,149294,948,74,28692,20230723,4666,3,1778,5334,1
26912,390471,9453,45,36035,20201211,2514,1,242,242,1
26913,589671,2866,53,29793,20220203,3992,3,3559,10677,1
26914,159559,6123,5,25455,20231208,4875,3,781,2343,1
26915,38312,2808,66,42410,20210725,3387,1,2719,2719,1
26916,418911,878,7,34325,20220325,2376,2,4350,8700,1
26917,371364,6461,88,25737,20220215,323,3,2333,6999,1
26918,108903,2152,76,21697,20211205,3732,3,4065,12195,1
26919,464030,6955,13,20506,20231225,1000,1,2357,2357,1
26920,274413,6192,93,32576,20220318,1897,3,1751,5253,1
26921,589554,310,21,4431,20200213,1871,2,4356,8712,1
26922,346949,2667,56,12463,20220603,3598,3,685,2055,1
26923,487087,9102,98,47275,20200428,4501,4,1336,5344,1
26924,419780,3014,99,45687,20200724,178,4,1185,4740,1
26925,479596,4234,21,29959,20200323,4973,4,1794,7176,1
26926,534139,3007,85,13363,20200518,2195,4,4782,19128,1
26927,29283,7999,47,32354,20200728,2358,1,489,489,1
26928,407693,252,50,14421,20230504,1894,4,1263,5052,1
26929,512236,5875,87,30782,20210409,1718,3,3345,10035,1
26930,42122,2537,36,35137,20221111,2892,3,4175,12525,1
26931,249744,2687,74,20087,20220613,3924,4,276,1104,1
26932,110508,1575,8,25994,20231023,3202,2,846,1692,1
26933,306446,2866,65,49039,20210519,100,4,1329,5316,1
26934,308209,5864,94,47291,20230825,4611,1,4871,4871,1
26935,390776,5354,13,3170,20200429,2966,1,4976,4976,1
26936,591925,1716,81,5466,20230125,2695,3,2050,6150,1
26937,429111,6473,17,33007,20220407,1308,1,2259,2259,1
26938,590649,251,13,17058,20200405,4853,1,4565,4565,1
26939,258813,6348,75,23560,20210421,3662,3,3561,10683,1
26940,15979,2169,50,38257,20220721,1771,3,1705,5115,1
26941,223891,1218,27,41747,20200513,2853,1,2019,2019,1
26942,190867,9000,57,1505,20230226,1114,4,232,928,1
26943,83907,2299,73,42624,20210607,3373,3,4853,14559,1
26944,318901,4405,59,46906,20231001,2888,3,1981,5943,1
26945,479756,6436,79,20415,20200607,2178,2,999,1998,1
26946,29609,8848,62,11314,20220716,4537,4,2113,8452,1
26947,519953,7604,5,36365,20220401,1216,3,3023,9069,1
26948,280716,3042,6,16285,20230308,2244,4,3241,12964,1
26949,108939,2472,29,41571,20200811,1878,4,2398,9592,1
26950,150068,9813,74,39431,20231015,360,4,558,2232,1
26951,30312,749,34,29306,20210721,2282,3,135,405,1
26952,466974,6105,41,48176,20221222,3488,1,1773,1773,1
26953,486783,3553,47,43784,20220326,1094,3,1013,3039,1
26954,273882,5701,48,8208,20211101,1724,1,3695,3695,1
26955,119824,9519,74,18099,20210205,4908,4,3930,15720,1
26956,225597,3572,84,16213,20210104,1736,4,4496,17984,1
26957,104546,4630,38,21146,20211227,2889,3,4994,14982,1
26958,410419,3845,27,9156,20220704,1729,3,1634,4902,1
26959,46912,2081,93,35980,20230828,4989,3,1205,3615,1
26960,93690,4169,52,27219,20220822,3642,3,1134,3402,1
26961,89062,3289,78,6601,20220226,2114,4,3051,12204,1
26962,20156,5547,91,20670,20220224,4409,1,2718,2718,1
26963,29939,7114,43,16840,20210811,4330,2,917,1834,1
26964,363670,4894,89,18979,20221215,2827,4,2152,8608,1
26965,240285,2925,13,20388,20201209,800,3,3171,9513,1
26966,332929,9670,61,26847,20220519,4830,4,2326,9304,1
26967,279587,1538,61,49599,20221102,3495,1,1117,1117,1
26968,122596,7464,67,18108,20211125,2865,4,102,408,1
26969,434709,6205,74,40815,20230805,974,2,2012,4024,1
26970,30584,2187,55,23278,20210619,1752,4,2617,10468,1
26971,493283,1848,97,3514,20210622,1870,4,4742,18968,1
26972,374246,2285,68,43990,20201212,3345,3,3599,10797,1
26973,93932,706,84,42093,20230627,2611,1,4389,4389,1
26974,348332,1037,61,11845,20221201,1345,3,1455,4365,1
26975,464482,9527,74,17447,20230728,2928,2,2357,4714,1
26976,526077,7027,8,24215,20230923,4223,1,2292,2292,1
26977,123856,5234,40,393,20210809,3722,3,2414,7242,1
26978,171804,6858,67,18793,20211130,2052,2,1018,2036,1
26979,441370,8566,18,47972,20231214,773,2,4785,9570,1
26980,71988,5277,52,48799,20200625,1766,4,3627,14508,1
26981,582120,4661,22,8850,20231231,2339,2,3240,6480,1
26982,66875,109,7,44791,20200425,2292,2,379,758,1
26983,19590,5663,75,7593,20230325,1294,4,3696,14784,1
26984,4811,8218,71,37924,20220824,2605,4,643,2572,1
26985,283231,7872,99,35924,20201220,1513,4,3133,12532,1
26986,338550,29,12,29868,20230112,1060,2,2195,4390,1
26987,9568,3607,47,17685,20230202,329,1,4142,4142,1
26988,178727,4304,22,14061,20210103,1368,1,3532,3532,1
26989,376590,6285,90,29485,20210126,3689,4,1067,4268,1
26990,373744,7381,88,2232,20210903,272,1,4785,4785,1
26991,506967,6552,84,44951,20221026,616,1,810,810,1
26992,407737,5041,14,40065,20210727,1884,3,182,546,1
26993,231537,7349,100,29983,20220502,64,4,3144,12576,1
26994,487254,2144,44,4855,20200704,2818,4,2486,9944,1
26995,558824,7196,53,37407,20210816,759,1,805,805,1
26996,517459,6281,3,47849,20221218,3257,2,1323,2646,1
26997,592070,8879,70,35755,20221024,4455,2,714,1428,1
26998,236671,431,32,10184,20200522,677,2,1365,2730,1
26999,131209,5789,2,30654,20200501,2003,3,1682,5046,1
27000,221342,1621,94,25251,20210321,1331,4,3816,15264,1
27001,159253,9156,1,35175,20231030,693,3,4409,13227,1
27002,497745,8230,35,24643,20210731,4526,1,3380,3380,1
27003,134160,5704,76,28683,20221019,4598,4,3749,14996,1
27004,442398,5761,7,4295,20210903,1244,1,1036,1036,1
27005,170068,19,20,11251,20231003,1660,3,4634,13902,1
27006,122638,6271,100,1370,20230212,880,4,3439,13756,1
27007,33784,4487,94,44129,20220722,3875,3,1201,3603,1
27008,281870,9676,20,37639,20230530,4739,2,429,858,1
27009,160069,9673,13,9315,20211105,2489,2,3937,7874,1
27010,49235,869,100,109,20220504,2187,2,4788,9576,1
27011,470034,9717,81,20234,20201009,1382,2,171,342,1
27012,128218,6523,46,571,20230714,3960,3,2399,7197,1
27013,32034,1043,72,46328,20200916,1183,4,750,3000,1
27014,94319,4142,17,623,20230613,3165,1,2902,2902,1
27015,587532,830,74,16770,20231003,667,2,4871,9742,1
27016,104099,5958,6,9553,20200912,4841,3,3258,9774,1
27017,486740,1782,43,45949,20200329,3903,2,198,396,1
27018,57572,9893,22,10431,20210504,1606,4,533,2132,1
27019,160493,6427,97,21499,20220818,3694,4,944,3776,1
27020,201677,9441,41,15005,20200916,3274,3,1439,4317,1
27021,440070,7404,98,4270,20210126,4990,4,3738,14952,1
27022,575580,552,96,20547,20221005,975,4,1318,5272,1
27023,392376,9432,90,11795,20220601,3868,1,3059,3059,1
27024,568283,9233,90,22344,20200507,3274,2,1651,3302,1
27025,162939,6296,70,35287,20230523,1540,1,3875,3875,1
27026,394737,5205,84,18437,20201207,3713,4,3577,14308,1
27027,65493,5228,95,48615,20220612,2607,1,1079,1079,1
27028,468438,8506,50,20328,20230925,3481,4,993,3972,1
27029,123131,6122,38,22517,20210614,4457,1,1278,1278,1
27030,119600,1924,42,14855,20201203,2326,4,944,3776,1
27031,485768,3556,20,45343,20220330,794,1,752,752,1
27032,58642,5226,47,894,20230104,1707,2,784,1568,1
27033,139392,7483,53,7442,20230126,2628,4,2284,9136,1
27034,525486,8387,94,39521,20230207,1424,1,2729,2729,1
27035,261280,9221,2,26404,20200420,4338,2,4946,9892,1
27036,67848,2361,36,14345,20210825,1428,4,2762,11048,1
27037,563653,5791,30,12445,20220724,2721,4,2517,10068,1
27038,21810,9303,31,2595,20200508,1801,1,2451,2451,1
27039,133283,860,54,28989,20200212,255,2,1551,3102,1
27040,277060,4057,41,2893,20220517,4562,2,605,1210,1
27041,319216,4106,63,650,20231010,4308,4,2373,9492,1
27042,64638,1147,85,34363,20230417,1353,2,3170,6340,1
27043,506649,4633,7,28677,20210723,1418,2,3315,6630,1
27044,54432,7976,72,10748,20201122,2886,1,2339,2339,1
27045,8214,8413,45,19331,20201008,2105,3,3720,11160,1
27046,328733,4278,40,11475,20220614,1876,1,666,666,1
27047,285046,7023,12,49302,20230310,4006,4,4942,19768,1
27048,381354,4379,57,45117,20230610,924,2,4204,8408,1
27049,232316,1823,6,19139,20230401,809,3,2011,6033,1
27050,440594,1169,49,16826,20230404,4477,3,1956,5868,1
27051,479076,8996,8,19414,20211129,4579,4,3193,12772,1
27052,46392,6408,45,20426,20220401,69,1,4599,4599,1
27053,531519,8488,55,35449,20210127,208,1,2542,2542,1
27054,355626,9669,60,35307,20200202,3890,1,1905,1905,1
27055,212194,6227,83,28977,20230221,86,3,4580,13740,1
27056,246892,3046,96,8739,20200503,2673,3,1151,3453,1
27057,407553,1970,72,17057,20220527,2824,3,3061,9183,1
27058,409780,7648,47,37741,20230505,1522,2,4084,8168,1
27059,404528,3845,11,28656,20220727,63,2,435,870,1
27060,180141,3136,29,21936,20231013,2139,1,4768,4768,1
27061,177707,7068,69,17936,20210626,478,2,3421,6842,1
27062,268915,1771,21,33731,20230101,1639,2,440,880,1
27063,114382,3499,29,23706,20220924,4838,3,4774,14322,1
27064,529043,9287,55,34992,20220608,1855,3,2281,6843,1
27065,429329,6020,85,2682,20200626,2891,3,2691,8073,1
27066,444165,4356,69,46257,20210824,892,4,2235,8940,1
27067,370501,4234,65,39507,20220122,1532,2,3538,7076,1
27068,142415,7690,60,13291,20220311,2216,4,2395,9580,1
27069,333835,9452,97,39175,20230909,1437,3,4199,12597,1
27070,10936,8621,57,46959,20201116,1912,2,3534,7068,1
27071,333475,5773,50,20250,20220103,4591,2,484,968,1
27072,233730,9347,80,19408,20201211,1069,2,652,1304,1
27073,128916,2428,78,46656,20221023,266,1,4540,4540,1
27074,34357,2572,20,36175,20220304,1909,1,1542,1542,1
27075,542565,2782,92,30568,20230306,1618,4,484,1936,1
27076,408989,547,79,20066,20230423,2835,3,4889,14667,1
27077,58851,1509,21,40345,20231027,3206,3,790,2370,1
27078,435193,4744,17,35799,20211009,67,4,317,1268,1
27079,803,5283,65,46266,20210808,1822,2,4930,9860,1
27080,33392,5289,19,6161,20230317,2157,3,1256,3768,1
27081,334680,1026,92,48603,20230126,1290,1,3702,3702,1
27082,319153,2006,67,775,20201103,550,2,2463,4926,1
27083,581410,7215,4,10630,20220204,715,3,155,465,1
27084,266946,5988,24,46669,20240101,4364,1,1685,1685,1
27085,38419,9458,60,15476,20230908,700,1,142,142,1
27086,250724,718,23,6780,20201225,4490,3,968,2904,1
27087,422651,4385,27,45292,20230926,1924,2,3491,6982,1
27088,303962,1580,45,19009,20200209,3493,3,380,1140,1
27089,373189,5950,2,23679,20210626,4184,3,4275,12825,1
27090,327280,7417,36,38448,20210429,1199,1,4821,4821,1
27091,108564,1964,88,12751,20200529,4740,2,2448,4896,1
27092,492374,2450,60,10086,20200204,980,4,3424,13696,1
27093,406893,4701,63,16070,20230309,4270,2,1237,2474,1
27094,521619,2436,35,7799,20200926,2344,3,2522,7566,1
27095,314390,1577,64,20505,20220218,3062,2,3703,7406,1
27096,514853,4276,34,14492,20210217,2831,2,2912,5824,1
27097,522583,2964,44,35762,20220315,1205,3,2286,6858,1
27098,565823,3850,99,728,20230731,3439,4,3507,14028,1
27099,68883,663,27,47313,20210531,3839,1,757,757,1
27100,175695,6105,42,42727,20211113,2462,2,514,1028,1
27101,255315,396,63,12773,20220808,3575,3,4953,14859,1
27102,178784,3733,68,3965,20210414,4009,2,3726,7452,1
27103,442838,8500,87,10718,20200303,1168,3,2860,8580,1
27104,126261,2052,28,7196,20210730,4425,1,3738,3738,1
27105,95913,4012,74,10674,20210128,2577,2,2533,5066,1
27106,337671,1666,88,11326,20201213,4322,2,3591,7182,1
27107,110494,440,22,15136,20210408,3363,2,1057,2114,1
27108,295158,9135,55,3392,20200917,2623,3,3194,9582,1
27109,279600,5386,21,15471,20210525,454,3,117,351,1
27110,334189,1412,54,30824,20210722,1461,3,4366,13098,1
27111,568516,7769,2,27456,20200209,1310,4,2218,8872,1
27112,316908,3243,61,38252,20220830,3443,3,3294,9882,1
27113,122353,1056,17,29850,20201007,4245,4,4620,18480,1
27114,141067,5493,26,7155,20220907,2694,2,1290,2580,1
27115,196446,7816,64,20940,20200914,3373,2,1168,2336,1
27116,30639,9799,12,48932,20200310,847,3,2017,6051,1
27117,568511,3551,77,3520,20230906,1964,2,360,720,1
27118,91098,4989,32,10953,20210807,2607,2,777,1554,1
27119,472208,6798,77,42707,20231203,2739,3,2702,8106,1
27120,508040,7583,51,27009,20211002,2991,1,3552,3552,1
27121,200826,6412,95,5165,20201213,4824,2,398,796,1
27122,542436,7925,93,23493,20220216,795,2,4726,9452,1
27123,479632,7476,87,86,20201002,1687,3,1681,5043,1
27124,269475,3484,37,29782,20230225,1653,1,737,737,1
27125,376220,8179,32,46844,20220425,2088,1,1745,1745,1
27126,297655,2514,15,46142,20210216,2685,4,106,424,1
27127,435348,5063,16,1442,20200415,2164,3,781,2343,1
27128,231689,1916,86,34880,20200120,1677,1,3761,3761,1
27129,43348,2388,45,48084,20230722,732,2,3318,6636,1
27130,4306,1158,68,19510,20230418,3341,1,3168,3168,1
27131,147152,1253,34,757,20210917,3279,1,698,698,1
27132,476119,4075,40,12619,20220413,2673,1,2397,2397,1
27133,421939,6252,56,39125,20220304,2061,2,4575,9150,1
27134,495652,2544,86,43864,20231002,2883,4,1699,6796,1
27135,474148,1085,65,48341,20200407,232,4,1122,4488,1
27136,80374,2961,50,15460,20230207,1262,3,4703,14109,1
27137,381097,4050,35,45306,20220325,2138,2,4222,8444,1
27138,100920,418,66,48580,20200215,1901,1,366,366,1
27139,586825,2464,30,20608,20220607,2699,4,4895,19580,1
27140,176446,8833,37,20531,20220116,360,4,2660,10640,1
27141,586646,8273,51,45415,20200624,4808,3,289,867,1
27142,475239,330,70,21074,20200306,1205,4,3851,15404,1
27143,430540,9623,19,32520,20220814,458,4,1149,4596,1
27144,580490,4878,72,35897,20220224,3044,1,4271,4271,1
27145,247822,8451,22,681,20200429,1107,3,1068,3204,1
27146,175260,7471,83,46688,20211023,822,2,443,886,1
27147,228964,7094,34,23091,20210612,2331,1,4017,4017,1
27148,151804,7518,75,39672,20220618,3049,3,2112,6336,1
27149,418650,9579,43,44242,20200316,1935,4,3661,14644,1
27150,503616,9611,37,8075,20231117,3865,4,307,1228,1
27151,252384,9407,1,30868,20230722,3681,1,2111,2111,1
27152,280698,6026,43,37095,20200530,1432,3,893,2679,1
27153,539583,6847,66,49630,20231109,1954,1,1456,1456,1
27154,117069,8304,23,24350,20221221,4341,2,4489,8978,1
27155,521881,6689,2,14504,20200904,931,4,2396,9584,1
27156,49793,8072,73,16485,20231224,2363,3,935,2805,1
27157,293065,5535,33,25375,20220726,4289,3,2505,7515,1
27158,572940,3468,84,45973,20230803,1329,1,4560,4560,1
27159,117697,5531,86,41136,20230821,3215,1,3248,3248,1
27160,66813,9685,40,38249,20210826,3754,1,4368,4368,1
27161,344281,9027,89,12900,20221129,2400,1,4663,4663,1
27162,466544,4311,55,22719,20221218,2234,2,517,1034,1
27163,23667,9607,32,40135,20211127,1540,1,4198,4198,1
27164,360131,3380,13,8917,20230708,3359,3,3584,10752,1
27165,504271,7038,2,3783,20200405,4033,2,3609,7218,1
27166,374848,26,18,42616,20201206,1464,1,1361,1361,1
27167,336722,1528,8,49893,20201230,2642,3,4471,13413,1
27168,564633,6930,14,48287,20210915,1683,2,2063,4126,1
27169,124925,6483,89,32714,20200310,4502,1,1055,1055,1
27170,261116,9482,72,30546,20231101,2721,1,562,562,1
27171,350721,3942,26,24248,20231101,2954,2,2496,4992,1
27172,527338,8652,32,38089,20230529,3704,2,1767,3534,1
27173,432927,988,61,14837,20200830,3244,4,188,752,1
27174,358617,24,1,30054,20220509,641,4,1236,4944,1
27175,181798,3029,24,7640,20231226,4315,3,897,2691,1
27176,362588,1940,29,29068,20210205,4254,2,396,792,1
27177,342282,2284,40,35446,20210309,1490,2,1235,2470,1
27178,199156,5078,92,48761,20200729,3599,4,4799,19196,1
27179,538718,4392,64,42776,20200918,4518,3,2906,8718,1
27180,31011,6574,78,30948,20200606,1647,2,4792,9584,1
27181,43876,6966,27,47670,20220213,4249,3,4649,13947,1
27182,351855,1048,13,38581,20200201,2240,3,3491,10473,1
27183,246539,1840,92,1462,20200120,1450,3,3332,9996,1
27184,161758,6654,83,14245,20210706,2418,2,1227,2454,1
27185,192260,8405,66,29890,20231116,3851,4,3019,12076,1
27186,304461,3043,38,47471,20220401,4599,3,4418,13254,1
27187,57450,2568,25,33328,20230810,4204,3,2696,8088,1
27188,425949,6749,85,5100,20230530,713,1,671,671,1
27189,513744,405,76,28405,20230820,4396,1,707,707,1
27190,403999,6919,42,32514,20221208,3228,4,1470,5880,1
27191,422467,6740,79,28997,20230322,3114,1,4559,4559,1
27192,443632,2929,41,2732,20210822,3891,4,2413,9652,1
27193,567899,776,17,17100,20231108,2280,3,734,2202,1
27194,368494,1359,90,13997,20220128,4057,4,2079,8316,1
27195,428592,9797,56,49085,20231217,4124,1,4881,4881,1
27196,191873,4152,32,3097,20231211,1345,4,4487,17948,1
27197,413109,9182,66,14554,20210129,3752,4,2695,10780,1
27198,68932,5782,16,12209,20201120,1437,2,4435,8870,1
27199,175971,2883,95,45123,20220203,3862,2,2399,4798,1
27200,334855,160,100,11511,20210809,3915,1,4814,4814,1
27201,176109,6421,29,10312,20230108,4567,3,4788,14364,1
27202,342999,2060,29,23366,20200407,3713,3,383,1149,1
27203,486436,9820,57,32190,20211118,2081,2,1258,2516,1
27204,21682,8424,2,33809,20230508,4818,4,1705,6820,1
27205,206554,1840,25,27227,20200812,3455,1,4144,4144,1
27206,163223,4980,74,4236,20220608,1095,2,1046,2092,1
27207,185146,1399,70,20146,20220501,4864,4,3770,15080,1
27208,557301,4209,65,15338,20210507,4649,4,2935,11740,1
27209,71385,3674,54,42294,20200621,1944,4,2191,8764,1
27210,556702,2342,30,35477,20220701,4573,4,3942,15768,1
27211,464375,5242,9,779,20220621,2112,2,2098,4196,1
27212,179221,4126,42,4168,20211201,756,4,895,3580,1
27213,59908,124,2,30688,20230418,619,2,2457,4914,1
27214,467660,5432,93,6453,20200919,4980,4,1568,6272,1
27215,140561,5233,60,40440,20210613,4715,3,286,858,1
27216,430408,423,9,35606,20201109,2025,1,4570,4570,1
27217,345479,9953,83,11058,20230221,4315,4,1756,7024,1
27218,204643,480,30,23134,20220410,722,1,4734,4734,1
27219,267896,758,62,35829,20221212,2567,4,2325,9300,1
27220,244548,3588,45,44987,20200322,2493,3,2830,8490,1
27221,380905,6508,94,16257,20200522,665,4,238,952,1
27222,164665,2759,93,20820,20200825,2002,1,1144,1144,1
27223,458459,4700,69,16470,20221119,1848,4,4180,16720,1
27224,276368,4454,61,20156,20221031,4295,4,4697,18788,1
27225,280320,9464,86,16217,20231223,4238,2,3571,7142,1
27226,384991,4498,72,43800,20220213,2149,2,1332,2664,1
27227,103306,7399,81,18475,20230802,2519,3,654,1962,1
27228,447936,6242,19,23155,20220312,4551,3,3255,9765,1
27229,442396,3349,13,26808,20201031,1322,2,1826,3652,1
27230,71845,7113,92,41694,20230611,1833,3,4669,14007,1
27231,404364,4224,82,8506,20230831,3216,4,4046,16184,1
27232,408644,3546,64,29232,20201017,846,1,3036,3036,1
27233,339500,2254,63,4643,20231227,2019,3,1175,3525,1
27234,110729,607,81,33836,20230514,4258,2,2208,4416,1
27235,442455,4040,59,27970,20201105,2415,3,1463,4389,1
27236,171272,8549,68,31163,20231002,3300,2,2025,4050,1
27237,459126,2773,27,16731,20220109,3685,4,4471,17884,1
27238,538254,7067,74,31383,20200717,2212,3,4687,14061,1
27239,391898,148,10,8904,20200723,1901,4,3444,13776,1
27240,438739,3725,91,27555,20220502,4068,1,3668,3668,1
27241,224728,6083,49,38528,20221224,4203,4,2419,9676,1
27242,436152,7383,92,28318,20230402,299,1,222,222,1
27243,415641,6222,64,38853,20231106,4172,4,2452,9808,1
27244,131085,2382,18,19362,20211007,4006,2,1735,3470,1
27245,407663,6815,19,9042,20211016,2658,2,296,592,1
