"DATE_KEY","FULL_DATE","YEAR","QUARTER","MONTH","MONTH_NAME","WEEK","DAY_OF_WEEK","IS_WEEKEND"
20240202,02-FEB-24,2024,1,2,"February",5,5,0
20240203,03-FEB-24,2024,1,2,"February",5,5,1
20240204,04-FEB-24,2024,1,2,"February",5,5,1
20240205,05-FEB-24,2024,1,2,"February",6,6,0
20240206,06-FEB-24,2024,1,2,"February",6,6,0
20240207,07-FEB-24,2024,1,2,"February",6,6,0
20240208,08-FEB-24,2024,1,2,"February",6,6,0
20240209,09-FEB-24,2024,1,2,"February",6,6,0
20240210,10-FEB-24,2024,1,2,"February",6,6,1
20240211,11-FEB-24,2024,1,2,"February",6,6,1
20240212,12-FEB-24,2024,1,2,"February",7,7,0
20240213,13-FEB-24,2024,1,2,"February",7,7,0
20240214,14-FEB-24,2024,1,2,"February",7,7,0
20240215,15-FEB-24,2024,1,2,"February",7,7,0
20240216,16-FEB-24,2024,1,2,"February",7,7,0
20240217,17-FEB-24,2024,1,2,"February",7,7,1
20240218,18-FEB-24,2024,1,2,"February",7,7,1
20240219,19-FEB-24,2024,1,2,"February",8,8,0
20240220,20-FEB-24,2024,1,2,"February",8,8,0
20240221,21-FEB-24,2024,1,2,"February",8,8,0
20240222,22-FEB-24,2024,1,2,"February",8,8,0
20240223,23-FEB-24,2024,1,2,"February",8,8,0
20240224,24-FEB-24,2024,1,2,"February",8,8,1
20240225,25-FEB-24,2024,1,2,"February",8,8,1
20240226,26-FEB-24,2024,1,2,"February",9,9,0
20240227,27-FEB-24,2024,1,2,"February",9,9,0
20240228,28-FEB-24,2024,1,2,"February",9,9,0
20240229,29-FEB-24,2024,1,2,"February",9,9,0
20240301,01-MAR-24,2024,1,3,"March",9,9,0
20240302,02-MAR-24,2024,1,3,"March",9,9,1
20240303,03-MAR-24,2024,1,3,"March",9,9,1
20240304,04-MAR-24,2024,1,3,"March",10,10,0
20240305,05-MAR-24,2024,1,3,"March",10,10,0
20240306,06-MAR-24,2024,1,3,"March",10,10,0
20240307,07-MAR-24,2024,1,3,"March",10,10,0
20240308,08-MAR-24,2024,1,3,"March",10,10,0
20240309,09-MAR-24,2024,1,3,"March",10,10,1
20240310,10-MAR-24,2024,1,3,"March",10,10,1
20240311,11-MAR-24,2024,1,3,"March",11,11,0
20240312,12-MAR-24,2024,1,3,"March",11,11,0
20240313,13-MAR-24,2024,1,3,"March",11,11,0
20240314,14-MAR-24,2024,1,3,"March",11,11,0
20240315,15-MAR-24,2024,1,3,"March",11,11,0
20240316,16-MAR-24,2024,1,3,"March",11,11,1
20240317,17-MAR-24,2024,1,3,"March",11,11,1
20240318,18-MAR-24,2024,1,3,"March",12,12,0
20240319,19-MAR-24,2024,1,3,"March",12,12,0
20240320,20-MAR-24,2024,1,3,"March",12,12,0
20240321,21-MAR-24,2024,1,3,"March",12,12,0
20240322,22-MAR-24,2024,1,3,"March",12,12,0
20240323,23-MAR-24,2024,1,3,"March",12,12,1
20240324,24-MAR-24,2024,1,3,"March",12,12,1
20240325,25-MAR-24,2024,1,3,"March",13,13,0
20240326,26-MAR-24,2024,1,3,"March",13,13,0
20240327,27-MAR-24,2024,1,3,"March",13,13,0
20240328,28-MAR-24,2024,1,3,"March",13,13,0
20240329,29-MAR-24,2024,1,3,"March",13,13,0
20240330,30-MAR-24,2024,1,3,"March",13,13,1
20240331,31-MAR-24,2024,1,3,"March",13,13,1
20240401,01-APR-24,2024,2,4,"April",14,14,0
20240402,02-APR-24,2024,2,4,"April",14,14,0
20240403,03-APR-24,2024,2,4,"April",14,14,0
20240404,04-APR-24,2024,2,4,"April",14,14,0
20240405,05-APR-24,2024,2,4,"April",14,14,0
20240406,06-APR-24,2024,2,4,"April",14,14,1
20240407,07-APR-24,2024,2,4,"April",14,14,1
20240408,08-APR-24,2024,2,4,"April",15,15,0
20240409,09-APR-24,2024,2,4,"April",15,15,0
20240410,10-APR-24,2024,2,4,"April",15,15,0
20240411,11-APR-24,2024,2,4,"April",15,15,0
20240412,12-APR-24,2024,2,4,"April",15,15,0
20240413,13-APR-24,2024,2,4,"April",15,15,1
20240414,14-APR-24,2024,2,4,"April",15,15,1
20240415,15-APR-24,2024,2,4,"April",16,16,0
20240416,16-APR-24,2024,2,4,"April",16,16,0
20240417,17-APR-24,2024,2,4,"April",16,16,0
20240418,18-APR-24,2024,2,4,"April",16,16,0
20240419,19-APR-24,2024,2,4,"April",16,16,0
20240420,20-APR-24,2024,2,4,"April",16,16,1
20240421,21-APR-24,2024,2,4,"April",16,16,1
20240422,22-APR-24,2024,2,4,"April",17,17,0
20240423,23-APR-24,2024,2,4,"April",17,17,0
20240424,24-APR-24,2024,2,4,"April",17,17,0
20240425,25-APR-24,2024,2,4,"April",17,17,0
20240426,26-APR-24,2024,2,4,"April",17,17,0
20240427,27-APR-24,2024,2,4,"April",17,17,1
20240428,28-APR-24,2024,2,4,"April",17,17,1
20240429,29-APR-24,2024,2,4,"April",18,18,0
20240430,30-APR-24,2024,2,4,"April",18,18,0
20240501,01-MAY-24,2024,2,5,"May",18,18,0
20240502,02-MAY-24,2024,2,5,"May",18,18,0
20240503,03-MAY-24,2024,2,5,"May",18,18,0
20240504,04-MAY-24,2024,2,5,"May",18,18,1
20240505,05-MAY-24,2024,2,5,"May",18,18,1
20240506,06-MAY-24,2024,2,5,"May",19,19,0
20240507,07-MAY-24,2024,2,5,"May",19,19,0
20240508,08-MAY-24,2024,2,5,"May",19,19,0
20240509,09-MAY-24,2024,2,5,"May",19,19,0
20240510,10-MAY-24,2024,2,5,"May",19,19,0
20240511,11-MAY-24,2024,2,5,"May",19,19,1
20240512,12-MAY-24,2024,2,5,"May",19,19,1
20240513,13-MAY-24,2024,2,5,"May",20,20,0
20240514,14-MAY-24,2024,2,5,"May",20,20,0
20240515,15-MAY-24,2024,2,5,"May",20,20,0
20240516,16-MAY-24,2024,2,5,"May",20,20,0
20240517,17-MAY-24,2024,2,5,"May",20,20,0
20240518,18-MAY-24,2024,2,5,"May",20,20,1
20240519,19-MAY-24,2024,2,5,"May",20,20,1
20240520,20-MAY-24,2024,2,5,"May",21,21,0
20240521,21-MAY-24,2024,2,5,"May",21,21,0
20240522,22-MAY-24,2024,2,5,"May",21,21,0
20240523,23-MAY-24,2024,2,5,"May",21,21,0
20240524,24-MAY-24,2024,2,5,"May",21,21,0
20240525,25-MAY-24,2024,2,5,"May",21,21,1
20240526,26-MAY-24,2024,2,5,"May",21,21,1
20240527,27-MAY-24,2024,2,5,"May",22,22,0
20240528,28-MAY-24,2024,2,5,"May",22,22,0
20240529,29-MAY-24,2024,2,5,"May",22,22,0
20240530,30-MAY-24,2024,2,5,"May",22,22,0
20240531,31-MAY-24,2024,2,5,"May",22,22,0
20240601,01-JUN-24,2024,2,6,"June",22,22,1
20240602,02-JUN-24,2024,2,6,"June",22,22,1
20240603,03-JUN-24,2024,2,6,"June",23,23,0
20240604,04-JUN-24,2024,2,6,"June",23,23,0
20240605,05-JUN-24,2024,2,6,"June",23,23,0
20240606,06-JUN-24,2024,2,6,"June",23,23,0
20240607,07-JUN-24,2024,2,6,"June",23,23,0
20240608,08-JUN-24,2024,2,6,"June",23,23,1
20240609,09-JUN-24,2024,2,6,"June",23,23,1
20240610,10-JUN-24,2024,2,6,"June",24,24,0
20240611,11-JUN-24,2024,2,6,"June",24,24,0
20240612,12-JUN-24,2024,2,6,"June",24,24,0
20240613,13-JUN-24,2024,2,6,"June",24,24,0
20240614,14-JUN-24,2024,2,6,"June",24,24,0
20240615,15-JUN-24,2024,2,6,"June",24,24,1
20240616,16-JUN-24,2024,2,6,"June",24,24,1
20240617,17-JUN-24,2024,2,6,"June",25,25,0
20240618,18-JUN-24,2024,2,6,"June",25,25,0
20240619,19-JUN-24,2024,2,6,"June",25,25,0
20240620,20-JUN-24,2024,2,6,"June",25,25,0
20240621,21-JUN-24,2024,2,6,"June",25,25,0
20240622,22-JUN-24,2024,2,6,"June",25,25,1
20240623,23-JUN-24,2024,2,6,"June",25,25,1
20240624,24-JUN-24,2024,2,6,"June",26,26,0
20240625,25-JUN-24,2024,2,6,"June",26,26,0
20240626,26-JUN-24,2024,2,6,"June",26,26,0
20240627,27-JUN-24,2024,2,6,"June",26,26,0
20240628,28-JUN-24,2024,2,6,"June",26,26,0
20240629,29-JUN-24,2024,2,6,"June",26,26,1
20240630,30-JUN-24,2024,2,6,"June",26,26,1
20240701,01-JUL-24,2024,3,7,"July",27,27,0
20240702,02-JUL-24,2024,3,7,"July",27,27,0
20240703,03-JUL-24,2024,3,7,"July",27,27,0
20240704,04-JUL-24,2024,3,7,"July",27,27,0
20240705,05-JUL-24,2024,3,7,"July",27,27,0
20240706,06-JUL-24,2024,3,7,"July",27,27,1
20240707,07-JUL-24,2024,3,7,"July",27,27,1
20240708,08-JUL-24,2024,3,7,"July",28,28,0
20240709,09-JUL-24,2024,3,7,"July",28,28,0
20240710,10-JUL-24,2024,3,7,"July",28,28,0
20240711,11-JUL-24,2024,3,7,"July",28,28,0
20240712,12-JUL-24,2024,3,7,"July",28,28,0
20240713,13-JUL-24,2024,3,7,"July",28,28,1
20240714,14-JUL-24,2024,3,7,"July",28,28,1
20240715,15-JUL-24,2024,3,7,"July",29,29,0
20240716,16-JUL-24,2024,3,7,"July",29,29,0
20240717,17-JUL-24,2024,3,7,"July",29,29,0
20240718,18-JUL-24,2024,3,7,"July",29,29,0
20240719,19-JUL-24,2024,3,7,"July",29,29,0
20240720,20-JUL-24,2024,3,7,"July",29,29,1
20240721,21-JUL-24,2024,3,7,"July",29,29,1
20240722,22-JUL-24,2024,3,7,"July",30,30,0
20240723,23-JUL-24,2024,3,7,"July",30,30,0
20240724,24-JUL-24,2024,3,7,"July",30,30,0
20240725,25-JUL-24,2024,3,7,"July",30,30,0
20240726,26-JUL-24,2024,3,7,"July",30,30,0
20240727,27-JUL-24,2024,3,7,"July",30,30,1
20240728,28-JUL-24,2024,3,7,"July",30,30,1
20240729,29-JUL-24,2024,3,7,"July",31,31,0
20240730,30-JUL-24,2024,3,7,"July",31,31,0
20240731,31-JUL-24,2024,3,7,"July",31,31,0
20240801,01-AUG-24,2024,3,8,"August",31,31,0
20240802,02-AUG-24,2024,3,8,"August",31,31,0
20240803,03-AUG-24,2024,3,8,"August",31,31,1
20240804,04-AUG-24,2024,3,8,"August",31,31,1
20240805,05-AUG-24,2024,3,8,"August",32,32,0
20240806,06-AUG-24,2024,3,8,"August",32,32,0
20240807,07-AUG-24,2024,3,8,"August",32,32,0
20240808,08-AUG-24,2024,3,8,"August",32,32,0
20240809,09-AUG-24,2024,3,8,"August",32,32,0
20240810,10-AUG-24,2024,3,8,"August",32,32,1
20240811,11-AUG-24,2024,3,8,"August",32,32,1
20240812,12-AUG-24,2024,3,8,"August",33,33,0
20240813,13-AUG-24,2024,3,8,"August",33,33,0
20240814,14-AUG-24,2024,3,8,"August",33,33,0
20240815,15-AUG-24,2024,3,8,"August",33,33,0
20240816,16-AUG-24,2024,3,8,"August",33,33,0
20240817,17-AUG-24,2024,3,8,"August",33,33,1
20240818,18-AUG-24,2024,3,8,"August",33,33,1
20240819,19-AUG-24,2024,3,8,"August",34,34,0
20240820,20-AUG-24,2024,3,8,"August",34,34,0
20240821,21-AUG-24,2024,3,8,"August",34,34,0
20240822,22-AUG-24,2024,3,8,"August",34,34,0
20240823,23-AUG-24,2024,3,8,"August",34,34,0
20240824,24-AUG-24,2024,3,8,"August",34,34,1
20240825,25-AUG-24,2024,3,8,"August",34,34,1
20240826,26-AUG-24,2024,3,8,"August",35,35,0
20240827,27-AUG-24,2024,3,8,"August",35,35,0
20240828,28-AUG-24,2024,3,8,"August",35,35,0
20240829,29-AUG-24,2024,3,8,"August",35,35,0
20240830,30-AUG-24,2024,3,8,"August",35,35,0
20240831,31-AUG-24,2024,3,8,"August",35,35,1
20240901,01-SEP-24,2024,3,9,"September",35,35,1
20240902,02-SEP-24,2024,3,9,"September",36,36,0
20240903,03-SEP-24,2024,3,9,"September",36,36,0
20240904,04-SEP-24,2024,3,9,"September",36,36,0
20240905,05-SEP-24,2024,3,9,"September",36,36,0
20240906,06-SEP-24,2024,3,9,"September",36,36,0
20240907,07-SEP-24,2024,3,9,"September",36,36,1
20240908,08-SEP-24,2024,3,9,"September",36,36,1
20240909,09-SEP-24,2024,3,9,"September",37,37,0
20240910,10-SEP-24,2024,3,9,"September",37,37,0
20240911,11-SEP-24,2024,3,9,"September",37,37,0
20240912,12-SEP-24,2024,3,9,"September",37,37,0
20240913,13-SEP-24,2024,3,9,"September",37,37,0
20240914,14-SEP-24,2024,3,9,"September",37,37,1
20240915,15-SEP-24,2024,3,9,"September",37,37,1
20240916,16-SEP-24,2024,3,9,"September",38,38,0
20240917,17-SEP-24,2024,3,9,"September",38,38,0
20240918,18-SEP-24,2024,3,9,"September",38,38,0
20240919,19-SEP-24,2024,3,9,"September",38,38,0
20240920,20-SEP-24,2024,3,9,"September",38,38,0
20240921,21-SEP-24,2024,3,9,"September",38,38,1
20240922,22-SEP-24,2024,3,9,"September",38,38,1
20240923,23-SEP-24,2024,3,9,"September",39,39,0
20240924,24-SEP-24,2024,3,9,"September",39,39,0
20240925,25-SEP-24,2024,3,9,"September",39,39,0
20240926,26-SEP-24,2024,3,9,"September",39,39,0
20240927,27-SEP-24,2024,3,9,"September",39,39,0
20240928,28-SEP-24,2024,3,9,"September",39,39,1
20240929,29-SEP-24,2024,3,9,"September",39,39,1
20240930,30-SEP-24,2024,3,9,"September",40,40,0
20241001,01-OCT-24,2024,4,10,"October",40,40,0
20241002,02-OCT-24,2024,4,10,"October",40,40,0
20241003,03-OCT-24,2024,4,10,"October",40,40,0
20241004,04-OCT-24,2024,4,10,"October",40,40,0
20241005,05-OCT-24,2024,4,10,"October",40,40,1
20241006,06-OCT-24,2024,4,10,"October",40,40,1
20241007,07-OCT-24,2024,4,10,"October",41,41,0
20241008,08-OCT-24,2024,4,10,"October",41,41,0
20241009,09-OCT-24,2024,4,10,"October",41,41,0
20241010,10-OCT-24,2024,4,10,"October",41,41,0
20241011,11-OCT-24,2024,4,10,"October",41,41,0
20241012,12-OCT-24,2024,4,10,"October",41,41,1
20241013,13-OCT-24,2024,4,10,"October",41,41,1
20241014,14-OCT-24,2024,4,10,"October",42,42,0
20241015,15-OCT-24,2024,4,10,"October",42,42,0
20241016,16-OCT-24,2024,4,10,"October",42,42,0
20241017,17-OCT-24,2024,4,10,"October",42,42,0
20241018,18-OCT-24,2024,4,10,"October",42,42,0
20241019,19-OCT-24,2024,4,10,"October",42,42,1
20241020,20-OCT-24,2024,4,10,"October",42,42,1
20241021,21-OCT-24,2024,4,10,"October",43,43,0
20241022,22-OCT-24,2024,4,10,"October",43,43,0
20241023,23-OCT-24,2024,4,10,"October",43,43,0
20241024,24-OCT-24,2024,4,10,"October",43,43,0
20241025,25-OCT-24,2024,4,10,"October",43,43,0
20241026,26-OCT-24,2024,4,10,"October",43,43,1
20241027,27-OCT-24,2024,4,10,"October",43,43,1
20241028,28-OCT-24,2024,4,10,"October",44,44,0
20241029,29-OCT-24,2024,4,10,"October",44,44,0
20241030,30-OCT-24,2024,4,10,"October",44,44,0
20241031,31-OCT-24,2024,4,10,"October",44,44,0
20241101,01-NOV-24,2024,4,11,"November",44,44,0
20241102,02-NOV-24,2024,4,11,"November",44,44,1
20241103,03-NOV-24,2024,4,11,"November",44,44,1
20241104,04-NOV-24,2024,4,11,"November",45,45,0
20241105,05-NOV-24,2024,4,11,"November",45,45,0
20241106,06-NOV-24,2024,4,11,"November",45,45,0
20241107,07-NOV-24,2024,4,11,"November",45,45,0
20241108,08-NOV-24,2024,4,11,"November",45,45,0
20241109,09-NOV-24,2024,4,11,"November",45,45,1
20241110,10-NOV-24,2024,4,11,"November",45,45,1
20241111,11-NOV-24,2024,4,11,"November",46,46,0
20241112,12-NOV-24,2024,4,11,"November",46,46,0
20241113,13-NOV-24,2024,4,11,"November",46,46,0
20241114,14-NOV-24,2024,4,11,"November",46,46,0
20241115,15-NOV-24,2024,4,11,"November",46,46,0
20241116,16-NOV-24,2024,4,11,"November",46,46,1
20241117,17-NOV-24,2024,4,11,"November",46,46,1
20241118,18-NOV-24,2024,4,11,"November",47,47,0
20241119,19-NOV-24,2024,4,11,"November",47,47,0
20241120,20-NOV-24,2024,4,11,"November",47,47,0
20241121,21-NOV-24,2024,4,11,"November",47,47,0
20241122,22-NOV-24,2024,4,11,"November",47,47,0
20241123,23-NOV-24,2024,4,11,"November",47,47,1
20241124,24-NOV-24,2024,4,11,"November",47,47,1
20241125,25-NOV-24,2024,4,11,"November",48,48,0
20241126,26-NOV-24,2024,4,11,"November",48,48,0
20241127,27-NOV-24,2024,4,11,"November",48,48,0
20241128,28-NOV-24,2024,4,11,"November",48,48,0
20241129,29-NOV-24,2024,4,11,"November",48,48,0
20241130,30-NOV-24,2024,4,11,"November",48,48,1
20241201,01-DEC-24,2024,4,12,"December",48,48,1
20241202,02-DEC-24,2024,4,12,"December",49,49,0
20241203,03-DEC-24,2024,4,12,"December",49,49,0
20241204,04-DEC-24,2024,4,12,"December",49,49,0
20241205,05-DEC-24,2024,4,12,"December",49,49,0
20241206,06-DEC-24,2024,4,12,"December",49,49,0
20241207,07-DEC-24,2024,4,12,"December",49,49,1
20241208,08-DEC-24,2024,4,12,"December",49,49,1
20241209,09-DEC-24,2024,4,12,"December",50,50,0
20241210,10-DEC-24,2024,4,12,"December",50,50,0
20241211,11-DEC-24,2024,4,12,"December",50,50,0
20241212,12-DEC-24,2024,4,12,"December",50,50,0
20241213,13-DEC-24,2024,4,12,"December",50,50,0
20241214,14-DEC-24,2024,4,12,"December",50,50,1
20241215,15-DEC-24,2024,4,12,"December",50,50,1
20241216,16-DEC-24,2024,4,12,"December",51,51,0
20241217,17-DEC-24,2024,4,12,"December",51,51,0
20241218,18-DEC-24,2024,4,12,"December",51,51,0
20241219,19-DEC-24,2024,4,12,"December",51,51,0
20241220,20-DEC-24,2024,4,12,"December",51,51,0
20241221,21-DEC-24,2024,4,12,"December",51,51,1
20241222,22-DEC-24,2024,4,12,"December",51,51,1
20241223,23-DEC-24,2024,4,12,"December",52,52,0
20241224,24-DEC-24,2024,4,12,"December",52,52,0
20241225,25-DEC-24,2024,4,12,"December",52,52,0
20241226,26-DEC-24,2024,4,12,"December",52,52,0
20241227,27-DEC-24,2024,4,12,"December",52,52,0
20241228,28-DEC-24,2024,4,12,"December",52,52,1
20241229,29-DEC-24,2024,4,12,"December",52,52,1
20241230,30-DEC-24,2024,4,12,"December",1,1,0
20241231,31-DEC-24,2024,4,12,"December",1,1,0
